id;text;topics;difficulty;usefulness;flags;tokens;word_frequencies;zipf_frequencies;word_ranks;zipf_avg;max_word_rank;avg_word_rank;word_count;overall_difficulty
329467;Powders of aluminium, magnesium, silicon, etc. explode.;"[""science"", ""chemistry"", ""explosions""]";4.0;2.0;"[""violent"", ""weird""]";"[""powders"", ""of"", ""aluminium"", ""magnesium"", ""silicon"", ""etc"", ""explode""]";[1.41e-06, 0.0251, 5.37e-06, 3.09e-06, 1e-05, 0.000107, 6.31e-06];[3.15, 7.4, 3.73, 3.49, 4.0, 5.03, 3.8];[10000, 4, 10000, 10000, 7179, 988, 9605];4.371428571428572;10000;6825.142857142857;7;1.3714285714285719
11477137;When medlars are bletted, they ooze goo.;"[""food"", ""description"", ""weird""]";4.0;3.0;"[""weird"", ""very rare words""]";"[""when"", ""medlars"", ""are"", ""bletted"", ""they"", ""ooze"", ""goo""]";[0.00234, 1.7e-08, 0.0055, 0.0, 0.00316, 6.31e-07, 2.57e-06];[6.37, 1.23, 6.74, 0.0, 6.5, 2.8, 3.41];[48, 10000, 19, 10000, 35, 10000, 10000];3.8642857142857143;10000;5728.857142857143;7;1.3642857142857143
11316725;I feel like my English teacher gave me a copy of Pride and Prejudice with small print inside just to troll me.;"[""emotions"", ""education"", ""literature""]";6.0;3.0;"[""offensive"", ""weird""]";"[""i"", ""feel"", ""like"", ""my"", ""english"", ""teacher"", ""gave"", ""me"", ""a"", ""copy"", ""of"", ""pride"", ""and"", ""prejudice"", ""with"", ""small"", ""print"", ""inside"", ""just"", ""to"", ""troll"", ""me""]";[0.0123, 0.000468, 0.00257, 0.00372, 0.000155, 7.59e-05, 0.000178, 0.00302, 0.0229, 5.89e-05, 0.0251, 3.09e-05, 0.0257, 6.17e-06, 0.00708, 0.000324, 3.47e-05, 0.000155, 0.00269, 0.0269, 5.37e-06, 0.00302];[7.09, 5.67, 6.41, 6.57, 5.19, 4.88, 5.25, 6.48, 7.36, 4.77, 7.4, 4.49, 7.41, 3.79, 6.85, 5.51, 4.54, 5.19, 6.43, 7.43, 3.73, 6.48];[7, 201, 42, 27, 653, 1411, 559, 36, 5, 1752, 4, 3078, 3, 9797, 14, 291, 2804, 657, 41, 2, 10000, 36];5.86;10000;1428.1818181818182;22;1.3600000000000003
12277875;The contrapositive of a true statement is true.;"[""logic"", ""mathematics"", ""abstract concepts""]";6.0;3.0;"[""very rare words""]";"[""the"", ""contrapositive"", ""of"", ""a"", ""true"", ""statement"", ""is"", ""true""]";[0.0537, 2.95e-08, 0.0251, 0.0229, 0.000251, 9.33e-05, 0.0117, 0.000251];[7.73, 1.47, 7.4, 7.36, 5.4, 4.97, 7.07, 5.4];[1, 10000, 4, 5, 393, 1153, 8, 393];5.85;10000;1494.625;8;1.3499999999999996
6098993;She despises linguistic homogeneity.;"[""linguistics"", ""concepts"", ""abstract""]";4.0;3.0;"[""very rare words""]";"[""she"", ""despises"", ""linguistic"", ""homogeneity""]";[0.00182, 6.03e-07, 5.13e-06, 4.07e-07];[6.26, 2.78, 3.71, 2.61];[64, 10000, 10000, 10000];3.84;10000;7516.0;4;1.3399999999999999
10703334;Every time I make small talk, I feel the cold hand of death on my shoulder, and the inherently depressing and painful existence that humankind is so mercilessly subjected to.;"[""existentialism"", ""emotions"", ""philosophy"", ""death""]";5.0;1.0;"[""overly negative"", ""triggering"", ""offensive"", ""weird""]";"[""every"", ""time"", ""i"", ""make"", ""small"", ""talk"", ""i"", ""feel"", ""the"", ""cold"", ""hand"", ""of"", ""death"", ""on"", ""my"", ""shoulder"", ""and"", ""the"", ""inherently"", ""depressing"", ""and"", ""painful"", ""existence"", ""that"", ""humankind"", ""is"", ""so"", ""mercilessly"", ""subjected"", ""to""]";[0.000617, 0.00195, 0.0123, 0.0012, 0.000324, 0.000263, 0.0123, 0.000468, 0.0537, 0.000105, 0.000257, 0.0251, 0.000251, 0.00813, 0.00372, 3.16e-05, 0.0257, 0.0537, 3.89e-06, 6.76e-06, 0.0257, 2.09e-05, 3.55e-05, 0.0102, 1.29e-06, 0.0117, 0.00331, 8.32e-07, 7.24e-06, 0.0269];[5.79, 6.29, 7.09, 6.08, 5.51, 5.42, 7.09, 5.67, 7.73, 5.02, 5.41, 7.4, 5.4, 6.91, 6.57, 4.5, 7.41, 7.73, 3.59, 3.83, 7.41, 4.32, 4.55, 7.01, 3.11, 7.07, 6.52, 2.92, 3.86, 7.43];[158, 60, 7, 87, 291, 368, 7, 201, 1, 1013, 375, 4, 385, 13, 27, 3025, 3, 1, 10000, 9162, 3, 4179, 2732, 10, 10000, 8, 33, 10000, 8863, 2];5.8213333333333335;10000;2033.9333333333334;30;1.3213333333333335
4586510;Now that the line of scrimmage has been moved back to the 15-yard line, the extra point after touchdown is no longer a fait accompli.;"[""sports"", ""rules"", ""strategy""]";6.0;3.0;"[""very rare words"", ""political""]";"[""now"", ""that"", ""the"", ""line"", ""of"", ""scrimmage"", ""has"", ""been"", ""moved"", ""back"", ""to"", ""the"", ""15"", ""yard"", ""line"", ""the"", ""extra"", ""point"", ""after"", ""touchdown"", ""is"", ""no"", ""longer"", ""a"", ""fait"", ""accompli""]";[0.00151, 0.0102, 0.0537, 0.000309, 0.0251, 1.1e-06, 0.00234, 0.00186, 0.000102, 0.0011, 0.0269, 0.0537, 0.000208, 3.72e-05, 0.000309, 0.0537, 9.55e-05, 0.000347, 0.00129, 9.12e-06, 0.0117, 0.00224, 0.000145, 0.0229, 6.31e-07, 2.04e-07];[6.18, 7.01, 7.73, 5.49, 7.4, 3.04, 6.37, 6.27, 5.01, 6.04, 7.43, 7.73, 5.32, 4.57, 5.49, 7.73, 4.98, 5.54, 6.11, 3.96, 7.07, 6.35, 5.16, 7.36, 2.8, 2.31];[72, 10, 1, 306, 4, 10000, 47, 62, 1053, 93, 2, 1, 10000, 2654, 306, 1, 1119, 265, 80, 7626, 8, 51, 713, 5, 10000, 10000];5.786538461538462;10000;2095.346153846154;26;1.2865384615384619
9286062;"In the novel ""The poor man's son"", Mouloud Feraoun used the first name of ""Fouroulou"" whose root comes from the verb ""ffer"" (to hide).";"[""literature"", ""linguistics"", ""culture""]";5.5;3.5;"[""very rare words""]";"[""in"", ""the"", ""novel"", ""the"", ""poor"", ""man's"", ""son"", ""mouloud"", ""feraoun"", ""used"", ""the"", ""first"", ""name"", ""of"", ""fouroulou"", ""whose"", ""root"", ""comes"", ""from"", ""the"", ""verb"", ""ffer"", ""to"", ""hide""]";[0.0186, 0.0537, 4.27e-05, 0.0537, 0.000123, 2.19e-05, 0.000191, 1.12e-08, 0.0, 0.000631, 0.0537, 0.00129, 0.000407, 0.0251, 0.0, 0.000117, 2.57e-05, 0.000229, 0.00427, 0.0537, 5.25e-06, 0.0, 0.0269, 3.47e-05];[7.27, 7.73, 4.63, 7.73, 5.09, 4.34, 5.28, 1.05, 0.0, 5.8, 7.73, 6.11, 5.61, 7.4, 0.0, 5.07, 4.41, 5.36, 6.63, 7.73, 3.72, 0.0, 7.43, 4.54];[6, 1, 2360, 1, 855, 4030, 534, 10000, 10000, 156, 1, 81, 220, 4, 10000, 919, 3583, 432, 26, 1, 10000, 10000, 2, 2794];5.027500000000001;10000;2750.25;24;1.2775000000000007
13311238;Democracy is capitalism's facade.;"[""politics"", ""economics"", ""philosophy""]";4.5;3.0;"[""political"", ""overly negative""]";"[""democracy"", ""is"", ""capitalism's"", ""facade""]";[3.24e-05, 0.0117, 1.12e-07, 2.63e-06];[4.51, 7.07, 2.05, 3.42];[2941, 8, 10000, 10000];4.262499999999999;10000;5737.25;4;1.2624999999999993
10589339;How beauteous mankind is! O brave new world, That has such people in't!;"[""exclamations"", ""literature"", ""society""]";5.5;3.0;"[""political"", ""weird""]";"[""how"", ""beauteous"", ""mankind"", ""is"", ""o"", ""brave"", ""new"", ""world"", ""that"", ""has"", ""such"", ""people"", ""in't""]";[0.00174, 1.38e-07, 7.59e-06, 0.0117, 0.000132, 2.14e-05, 0.00178, 0.000776, 0.0102, 0.00234, 0.000692, 0.00178, 6.76e-08];[6.24, 2.14, 3.88, 7.07, 5.12, 4.33, 6.25, 5.89, 7.01, 6.37, 5.84, 6.25, 1.83];[67, 10000, 8573, 8, 790, 4064, 65, 136, 10, 47, 146, 66, 10000];5.247692307692308;10000;2613.230769230769;13;1.2476923076923079
10530492;The first game between Ian Nepomniachtchi (with white pieces) and Magnus Carlsen for the World Chess Championship, today (11.26.2021), in Dubai, ended in a draw.;"[""sports"", ""chess"", ""events"", ""competition"", ""politics""]";5.0;2.0;"[""political"", ""very rare words""]";"[""the"", ""first"", ""game"", ""between"", ""ian"", ""nepomniachtchi"", ""with"", ""white"", ""pieces"", ""and"", ""magnus"", ""carlsen"", ""for"", ""the"", ""world"", ""chess"", ""championship"", ""today"", ""11.26.2021"", ""in"", ""dubai"", ""ended"", ""in"", ""a"", ""draw""]";[0.0537, 0.00129, 0.000525, 0.000589, 2.09e-05, 0.0, 0.00708, 0.000324, 5.25e-05, 0.0257, 2.88e-06, 4.07e-07, 0.0102, 0.0537, 0.000776, 8.71e-06, 3.47e-05, 0.000355, 1.1e-11, 0.0186, 1.2e-05, 8.32e-05, 0.0186, 0.0229, 6.46e-05];[7.73, 6.11, 5.72, 5.77, 4.32, 0.0, 6.85, 5.51, 4.72, 7.41, 3.46, 2.61, 7.01, 7.73, 5.89, 3.94, 4.54, 5.55, 0.0, 7.27, 4.08, 4.92, 7.27, 7.36, 4.81];[1, 81, 182, 166, 4163, 10000, 14, 293, 1957, 3, 10000, 10000, 9, 1, 136, 7776, 2778, 258, 10000, 6, 6231, 1269, 6, 5, 1629];5.223199999999999;10000;2678.56;25;1.2231999999999994
1428599;"Arbeit macht frei, meaning ""Work sets you free"", is a slogan posted during the Holocaust over the entrance to the Auschwitz extermination camp.";"[""history"", ""Holocaust"", ""slogans"", ""politics""]";5.0;2.0;"[""political"", ""violent"", ""triggering"", ""very rare words""]";"[""arbeit"", ""macht"", ""frei"", ""meaning"", ""work"", ""sets"", ""you"", ""free"", ""is"", ""a"", ""slogan"", ""posted"", ""during"", ""the"", ""holocaust"", ""over"", ""the"", ""entrance"", ""to"", ""the"", ""auschwitz"", ""extermination"", ""camp""]";[1.1e-07, 1.55e-07, 2.88e-07, 7.41e-05, 0.000912, 4.9e-05, 0.00955, 0.000427, 0.0117, 0.0229, 5.25e-06, 9.33e-05, 0.000525, 0.0537, 7.76e-06, 0.0012, 0.0537, 2.45e-05, 0.0269, 0.0537, 2.09e-06, 1.35e-06, 6.17e-05];[2.04, 2.19, 2.46, 4.87, 5.96, 4.69, 6.98, 5.63, 7.07, 7.36, 3.72, 4.97, 5.72, 7.73, 3.89, 6.08, 7.73, 4.39, 7.43, 7.73, 3.32, 3.13, 4.79];[10000, 10000, 10000, 1429, 116, 2088, 11, 211, 8, 5, 10000, 1146, 181, 1, 8434, 88, 1, 3688, 2, 1, 10000, 10000, 1685];5.212173913043478;10000;3438.913043478261;23;1.212173913043478
11559303;In East and West alike there are oracular wells inhabited by spirits gifted with powers of divination.;"[""beliefs"", ""supernatural"", ""geography"", ""spirits""]";5.5;3.0;"[""weird""]";"[""in"", ""east"", ""and"", ""west"", ""alike"", ""there"", ""are"", ""oracular"", ""wells"", ""inhabited"", ""by"", ""spirits"", ""gifted"", ""with"", ""powers"", ""of"", ""divination""]";[0.0186, 0.000145, 0.0257, 0.000195, 1.35e-05, 0.00204, 0.0055, 8.51e-08, 1.78e-05, 3.31e-06, 0.00457, 1.45e-05, 7.76e-06, 0.00708, 5.01e-05, 0.0251, 7.76e-07];[7.27, 5.16, 7.41, 5.29, 4.13, 6.31, 6.74, 1.93, 4.25, 3.52, 6.66, 4.16, 3.89, 6.85, 4.7, 7.4, 2.89];[6, 709, 3, 521, 5756, 57, 19, 10000, 4727, 10000, 24, 5553, 8429, 14, 2050, 4, 10000];5.209411764705883;10000;3404.235294117647;17;1.2094117647058829
3361851;Languages are partially isomorphic.;"[""linguistics"", ""abstract concepts""]";4.5;2.5;"[""very rare words""]";"[""languages"", ""are"", ""partially"", ""isomorphic""]";[2.63e-05, 0.0055, 1.55e-05, 3.02e-07];[4.42, 6.74, 4.19, 2.48];[3507, 19, 5242, 10000];4.4575000000000005;10000;4692.0;4;1.2075000000000005
10147375;"Dozens of astrological journals and newspapers are published; quackery drives out medicine; and all this mystical squalor is justified in every possible way by philosophical argumentation.";"[""beliefs"", ""criticism"", ""science"", ""philosophy""]";5.0;2.0;"[""overly negative"", ""offensive"", ""political""]";"[""dozens"", ""of"", ""astrological"", ""journals"", ""and"", ""newspapers"", ""are"", ""published"", ""quackery"", ""drives"", ""out"", ""medicine"", ""and"", ""all"", ""this"", ""mystical"", ""squalor"", ""is"", ""justified"", ""in"", ""every"", ""possible"", ""way"", ""by"", ""philosophical"", ""argumentation""]";[1.35e-05, 0.0251, 5.89e-07, 8.32e-06, 0.0257, 1.78e-05, 0.0055, 0.000117, 2.09e-07, 1.91e-05, 0.0024, 5.37e-05, 0.0257, 0.00331, 0.00661, 3.55e-06, 4.9e-07, 0.0117, 1.05e-05, 0.0186, 0.000617, 0.000229, 0.00102, 0.00457, 8.91e-06, 4.47e-07];[4.13, 7.4, 2.77, 3.92, 7.41, 4.25, 6.74, 5.07, 2.32, 4.28, 6.38, 4.73, 7.41, 6.52, 6.82, 3.55, 2.69, 7.07, 4.02, 7.27, 5.79, 5.36, 6.01, 6.66, 3.95, 2.65];[5784, 4, 10000, 8055, 3, 4693, 19, 913, 10000, 4442, 45, 1908, 3, 32, 15, 10000, 10000, 8, 6928, 6, 158, 438, 101, 24, 7721, 10000];5.198846153846154;10000;3511.5384615384614;26;1.1988461538461541
13178598;The odds seemed insuperable.;"[""challenges"", ""abstract concepts""]";5.0;3.0;"[""very rare words""]";"[""the"", ""odds"", ""seemed"", ""insuperable""]";[0.0537, 1.91e-05, 6.61e-05, 7.94e-08];[7.73, 4.28, 4.82, 1.9];[1, 4471, 1616, 10000];4.6825;10000;4022.0;4;1.1825
2347536;Life is an offensive, directed against the repetitious mechanism of the Universe.;"[""philosophy"", ""life"", ""universe""]";5.5;2.0;"[""overly negative"", ""offensive"", ""weird""]";"[""life"", ""is"", ""an"", ""offensive"", ""directed"", ""against"", ""the"", ""repetitious"", ""mechanism"", ""of"", ""the"", ""universe""]";[0.000776, 0.0117, 0.00339, 2.88e-05, 3.98e-05, 0.000479, 0.0537, 1.7e-07, 1.86e-05, 0.0251, 0.0537, 3.89e-05];[5.89, 7.07, 6.53, 4.46, 4.6, 5.68, 7.73, 2.23, 4.27, 7.4, 7.73, 4.59];[134, 8, 30, 3247, 2479, 194, 1, 10000, 4540, 4, 1, 2563];5.6816666666666675;10000;1933.4166666666667;12;1.1816666666666675
11046069;Disney should stop trying to force wokeness on the rest of humanity. They world can accommodate everyone, but not everyone needs to be force-fed woke culture.;"[""politics"", ""culture"", ""social commentary"", ""criticism""]";5.5;2.0;"[""political"", ""offensive"", ""overly negative""]";"[""disney"", ""should"", ""stop"", ""trying"", ""to"", ""force"", ""wokeness"", ""on"", ""the"", ""rest"", ""of"", ""humanity"", ""they"", ""world"", ""can"", ""accommodate"", ""everyone"", ""but"", ""not"", ""everyone"", ""needs"", ""to"", ""be"", ""force"", ""fed"", ""woke"", ""culture""]";[2.45e-05, 0.000977, 0.000331, 0.000295, 0.0269, 0.00017, 5.89e-08, 0.00813, 0.0537, 0.00017, 0.0251, 2.09e-05, 0.00316, 0.000776, 0.00288, 1.05e-05, 0.000295, 0.00427, 0.0049, 0.000295, 0.000234, 0.0269, 0.00617, 0.00017, 3.24e-05, 1.66e-05, 0.000107];[4.39, 5.99, 5.52, 5.47, 7.43, 5.23, 1.77, 6.91, 7.73, 5.23, 7.4, 4.32, 6.5, 5.89, 6.46, 4.02, 5.47, 6.63, 6.69, 5.47, 5.37, 7.43, 6.79, 5.23, 4.51, 4.22, 5.03];[3687, 109, 283, 322, 2, 587, 10000, 13, 1, 594, 4, 4162, 35, 136, 39, 6857, 319, 25, 23, 319, 422, 2, 17, 587, 2946, 4999, 987];5.670370370370369;10000;1388.037037037037;27;1.1703703703703692
12322226;"For Marissa Smith, a recent college graduate working in Washington, biking is one of the cheapest and most equitable modes of transportation. ""Almost anyone can afford a bike,"" she said.";"[""work"", ""transportation"", ""economics"", ""social issues""]";7.0;5.0;"[""political""]";"[""for"", ""marissa"", ""smith"", ""a"", ""recent"", ""college"", ""graduate"", ""working"", ""in"", ""washington"", ""biking"", ""is"", ""one"", ""of"", ""the"", ""cheapest"", ""and"", ""most"", ""equitable"", ""modes"", ""of"", ""transportation"", ""almost"", ""anyone"", ""can"", ""afford"", ""a"", ""bike"", ""she"", ""said""]";[0.0102, 1.32e-06, 7.76e-05, 0.0229, 0.00011, 0.000186, 3.16e-05, 0.000282, 0.0186, 0.00012, 2.57e-06, 0.0117, 0.00295, 0.0251, 0.0537, 5.62e-06, 0.0257, 0.001, 2.29e-06, 9.12e-06, 0.0251, 3.72e-05, 0.000245, 0.00024, 0.00288, 3.72e-05, 0.0229, 3.39e-05, 0.00182, 0.00102];[7.01, 3.12, 4.89, 7.36, 5.04, 5.27, 4.5, 5.45, 7.27, 5.08, 3.41, 7.07, 6.47, 7.4, 7.73, 3.75, 7.41, 6.0, 3.36, 3.96, 7.4, 4.57, 5.39, 5.38, 6.46, 4.57, 7.36, 4.53, 6.26, 6.01];[9, 10000, 1376, 5, 977, 538, 3000, 342, 6, 892, 10000, 8, 38, 4, 1, 10000, 3, 104, 10000, 7583, 4, 2650, 395, 411, 39, 2609, 5, 2819, 64, 100];5.649333333333333;10000;2132.733333333333;30;1.1493333333333329
9832139;Freedom in need is much better than a poor marriage, since it is the horizon that we aim for head-on that can offer us the basic pillars of hope.;"[""philosophy"", ""freedom"", ""hope""]";6.5;3.0;"[""weird"", ""overly negative""]";"[""freedom"", ""in"", ""need"", ""is"", ""much"", ""better"", ""than"", ""a"", ""poor"", ""marriage"", ""since"", ""it"", ""is"", ""the"", ""horizon"", ""that"", ""we"", ""aim"", ""for"", ""head"", ""on"", ""that"", ""can"", ""offer"", ""us"", ""the"", ""basic"", ""pillars"", ""of"", ""hope""]";[7.24e-05, 0.0186, 0.000933, 0.0117, 0.001, 0.000575, 0.00135, 0.0229, 0.000123, 8.13e-05, 0.000562, 0.00891, 0.0117, 0.0537, 1.17e-05, 0.0102, 0.00347, 3.24e-05, 0.0102, 0.000324, 0.00813, 0.0102, 0.00288, 0.000112, 0.0011, 0.0537, 7.76e-05, 4.17e-06, 0.0251, 0.000275];[4.86, 7.27, 5.97, 7.07, 6.0, 5.76, 6.13, 7.36, 5.09, 4.91, 5.75, 6.95, 7.07, 7.73, 4.07, 7.01, 6.54, 4.51, 7.01, 5.51, 6.91, 7.01, 6.46, 5.05, 6.04, 7.73, 4.89, 3.62, 7.4, 5.44];[1454, 6, 112, 8, 105, 168, 77, 5, 855, 1313, 175, 12, 8, 1, 6364, 10, 29, 2927, 9, 288, 13, 10, 39, 951, 95, 1, 1358, 10000, 4, 346];6.104000000000001;10000;891.4333333333333;30;1.104000000000001
12015026;Some crematoriums may have concerns about cremating bodies containing implanted electronic medical devices.;"[""medical"", ""death"", ""technology""]";4.5;2.0;"[""triggering"", ""violent"", ""weird""]";"[""some"", ""crematoriums"", ""may"", ""have"", ""concerns"", ""about"", ""cremating"", ""bodies"", ""containing"", ""implanted"", ""electronic"", ""medical"", ""devices""]";[0.00158, 3.89e-08, 0.000955, 0.00513, 3.89e-05, 0.00251, 3.89e-08, 4.9e-05, 2.69e-05, 2.14e-06, 3.55e-05, 0.000145, 3.89e-05];[6.2, 1.59, 5.98, 6.71, 4.59, 6.4, 1.59, 4.69, 4.43, 3.33, 4.55, 5.16, 4.59];[69, 10000, 110, 20, 2522, 43, 10000, 2064, 3418, 10000, 2730, 714, 2530];4.600769230769231;10000;3401.5384615384614;13;1.100769230769231
847257;The body and the mind of man are so closely bound together that whatever affects one affects the other.;"[""health"", ""mind-body connection"", ""philosophy""]";7.0;4.0;"[""very rare words""]";"[""the"", ""body"", ""and"", ""the"", ""mind"", ""of"", ""man"", ""are"", ""so"", ""closely"", ""bound"", ""together"", ""that"", ""whatever"", ""affects"", ""one"", ""affects"", ""the"", ""other""]";[0.0537, 0.000251, 0.0257, 0.0537, 0.000257, 0.0251, 0.000661, 0.0055, 0.00331, 3.39e-05, 2.88e-05, 0.000288, 0.0102, 0.000138, 1.45e-05, 0.00295, 1.45e-05, 0.0537, 0.00145];[7.73, 5.4, 7.41, 7.73, 5.41, 7.4, 5.82, 6.74, 6.52, 4.53, 4.46, 5.46, 7.01, 5.14, 4.16, 6.47, 4.16, 7.73, 6.16];[1, 382, 3, 1, 378, 4, 148, 19, 33, 2824, 3212, 331, 10, 759, 5471, 38, 5471, 1, 73];6.0757894736842095;5471;1008.3684210526316;19;1.0757894736842095
9751056;Aramaic features an Akkadian substrate.;"[""linguistics"", ""languages""]";4.5;3.0;"[""very rare words""]";"[""aramaic"", ""features"", ""an"", ""akkadian"", ""substrate""]";[7.08e-07, 8.71e-05, 0.00339, 2.24e-07, 4.37e-06];[2.85, 4.94, 6.53, 2.35, 3.64];[10000, 1219, 30, 10000, 10000];4.062;10000;6249.8;5;1.0620000000000003
3105306;On average, one American consumes as much energy as 2 Japanese, 6 Mexicans, 13 Chinese, 31 Indians, 128 Bangladeshis, 307 Tanzanians, or 370 Ethiopians.;"[""statistics"", ""energy consumption"", ""global comparisons"", ""economics""]";5.0;2.5;"[""political"", ""offensive"", ""overly negative""]";"[""on"", ""average"", ""one"", ""american"", ""consumes"", ""as"", ""much"", ""energy"", ""as"", ""2"", ""japanese"", ""6"", ""mexicans"", ""13"", ""chinese"", ""31"", ""indians"", ""128"", ""bangladeshis"", ""307"", ""tanzanians"", ""or"", ""370"", ""ethiopians""]";[0.00813, 0.000145, 0.00295, 0.000309, 1.74e-06, 0.00589, 0.001, 0.00017, 0.00589, 0.001, 6.46e-05, 0.000389, 3.47e-06, 0.000208, 0.000102, 8.58e-05, 1.78e-05, 5.46e-06, 2.34e-07, 2.26e-06, 7.59e-08, 0.00347, 2.26e-06, 5.13e-07];[6.91, 5.16, 6.47, 5.49, 3.24, 6.77, 6.0, 5.23, 6.77, 6.0, 4.81, 5.59, 3.54, 5.32, 5.01, 4.93, 4.25, 3.74, 2.37, 3.35, 1.88, 6.54, 3.35, 2.71];[13, 704, 38, 303, 10000, 18, 105, 584, 18, 103, 1639, 230, 10000, 10000, 1045, 10000, 4679, 10000, 10000, 10000, 10000, 28, 10000, 10000];4.809583333333333;10000;4562.791666666667;24;1.0595833333333333
9387699;"Renkon, have you been to Mars' pleasure domes? ""Yeah, Meron, I have.""";"[""science fiction"", ""imagination"", ""dialogue""]";5.0;2.0;"[""weird"", ""very rare words""]";"[""renkon"", ""have"", ""you"", ""been"", ""to"", ""mars"", ""pleasure"", ""domes"", ""yeah"", ""meron"", ""i"", ""have""]";[0.0, 0.00513, 0.00955, 0.00186, 0.0269, 1.86e-05, 3.72e-05, 1e-06, 0.000234, 1.86e-07, 0.0123, 0.00513];[0.0, 6.71, 6.98, 6.27, 7.43, 4.27, 4.57, 3.0, 5.37, 2.27, 7.09, 6.71];[10000, 20, 11, 62, 2, 4538, 2639, 10000, 428, 10000, 7, 20];5.055833333333334;10000;3143.9166666666665;12;1.055833333333334
8767490;An electrolysis is a passage of direct current through an ion-conducting solution, producing a chemical change at the electrodes.;"[""science"", ""chemistry""]";6.0;3.0;"[""very rare words""]";"[""an"", ""electrolysis"", ""is"", ""a"", ""passage"", ""of"", ""direct"", ""current"", ""through"", ""an"", ""ion"", ""conducting"", ""solution"", ""producing"", ""a"", ""chemical"", ""change"", ""at"", ""the"", ""electrodes""]";[0.00339, 5.25e-07, 0.0117, 0.0229, 1.86e-05, 0.0251, 8.13e-05, 0.000186, 0.000741, 0.00339, 1.41e-05, 1.17e-05, 6.92e-05, 2.82e-05, 0.0229, 3.72e-05, 0.000347, 0.00501, 0.0537, 1.95e-06];[6.53, 2.72, 7.07, 7.36, 4.27, 7.4, 4.91, 5.27, 5.87, 6.53, 4.15, 4.07, 4.84, 4.45, 7.36, 4.57, 5.54, 6.7, 7.73, 3.29];[30, 10000, 8, 5, 4547, 4, 1302, 539, 139, 30, 5604, 6346, 1537, 3326, 5, 2618, 259, 21, 1, 10000];5.531500000000001;10000;2316.05;20;1.0315000000000012
3638365;An example of genetic modification is the injection of fish genes into strawberries and tomatoes, a process which prevents these fruits from freezing.;"[""science"", ""biology"", ""food""]";6.0;3.0;"[""very rare words""]";"[""an"", ""example"", ""of"", ""genetic"", ""modification"", ""is"", ""the"", ""injection"", ""of"", ""fish"", ""genes"", ""into"", ""strawberries"", ""and"", ""tomatoes"", ""a"", ""process"", ""which"", ""prevents"", ""these"", ""fruits"", ""from"", ""freezing""]";[0.00339, 0.000186, 0.0251, 2.19e-05, 5.89e-06, 0.0117, 0.0537, 9.77e-06, 0.0251, 7.94e-05, 1.38e-05, 0.00129, 3.47e-06, 0.0257, 7.94e-06, 0.0229, 0.000182, 0.002, 7.76e-06, 0.0011, 1.17e-05, 0.00427, 1.12e-05];[6.53, 5.27, 7.4, 4.34, 3.77, 7.07, 7.73, 3.99, 7.4, 4.9, 4.14, 6.11, 3.54, 7.41, 3.9, 7.36, 5.26, 6.3, 3.89, 6.04, 4.07, 6.63, 4.05];[30, 540, 4, 4020, 10000, 8, 1, 7238, 4, 1339, 5684, 83, 10000, 3, 8367, 5, 551, 59, 8472, 94, 6360, 26, 6576];5.526086956521739;10000;3020.1739130434785;23;1.0260869565217394
241284;Nobuhiko Takada lost to Hikson Grasy.;"[""sports"", ""competitions""]";3.0;2.5;"[""political""]";"[""nobuhiko"", ""takada"", ""lost"", ""to"", ""hikson"", ""grasy""]";[1.86e-08, 1.74e-07, 0.000245, 0.0269, 0.0, 0.0];[1.27, 2.24, 5.39, 7.43, 0.0, 0.0];[10000, 10000, 400, 2, 10000, 10000];2.7216666666666662;10000;6733.666666666667;6;0.9716666666666662
11626388;It is in the cuneiform records of Babylonia that we catch the first glimpse of the early history of Canaan.;"[""history"", ""ancient civilizations"", ""geography""]";6.0;2.0;"[""political""]";"[""it"", ""is"", ""in"", ""the"", ""cuneiform"", ""records"", ""of"", ""babylonia"", ""that"", ""we"", ""catch"", ""the"", ""first"", ""glimpse"", ""of"", ""the"", ""early"", ""history"", ""of"", ""canaan""]";[0.00891, 0.0117, 0.0186, 0.0537, 3.39e-07, 7.94e-05, 0.0251, 3.39e-07, 0.0102, 0.00347, 7.41e-05, 0.0537, 0.00129, 6.46e-06, 0.0251, 0.0537, 0.000269, 0.000245, 0.0251, 1.1e-06];[6.95, 7.07, 7.27, 7.73, 2.53, 4.9, 7.4, 2.53, 7.01, 6.54, 4.87, 7.73, 6.11, 3.81, 7.4, 7.73, 5.43, 5.39, 7.4, 3.04];[12, 8, 6, 1, 10000, 1352, 4, 10000, 10, 29, 1418, 1, 81, 9475, 4, 1, 354, 397, 4, 10000];5.942000000000002;10000;2157.85;20;0.942000000000002
