id,text,difficulty,max_rank,rank,topics
13017227,The elephant is clever.,C1,6236,916,animals
11543026,Mark still believes in fairy tales.,C1,6242,917,
2954193,Who's your favorite cartoon character?,C1,6221,918,likes & dislikes
8717512,He is totally exhausted.,C1,6239,919,emotions
245665,She went nearly mad with grief after the child died.,C1,6251,920,emotions
3825957,How much fabric did you buy?,C1,6240,921,shopping & prices
1565692,I like to be organised!,C1,6273,922,likes & dislikes
7183310,Sami was really frustrated.,C1,6247,923,emotions
572469,Today I'm lacking inspiration.,C1,6260,924,
6982152,The mountain fairy is a beautiful creature.,C1,6242,925,
5136901,We're investigating the situation.,C1,6257,926,basic verbs & actions
5085931,"It was inevitable, wasn't it?",C1,6256,927,
1718118,I don't know that there's any great merit in that.,C1,6267,928,negation
249349,We walked along an avenue lined with trees.,C1,6263,929,"plants,directions & locations"
12317914,Our fathers are brothers.,C1,6243,930,family & relationships
10739096,I was beginning to feel frustrated.,C1,6247,931,emotions
12111043,I like having a lot of pockets.,C1,6281,932,likes & dislikes
7138054,Sami can't predict the future.,C1,6283,933,"future plans & goals,negation"
842983,The heat is overwhelming.,C1,6274,934,emotions
6382894,Sami was so pale.,C1,6275,935,
7267895,Sami was obsessed with this story.,C1,6272,936,
11277119,Do you have any unusual pets? Would you like to?,C1,6280,937,"animals,likes & dislikes"
5494878,It might be worth investigating.,C1,6257,938,
11675072,I was lacking self-confidence.,C1,6260,939,
11244294,He laughs and makes people laugh.,C1,6261,940,basic verbs & actions
8477308,He's a pastor.,C1,6277,941,
11548866,She realised she had feelings for him.,C1,6290,942,emotions
10633370,We lined up for the bus.,C1,6263,943,basic verbs & actions
12198139,"If you buy a pound of tea, the merchant will give you a pound of sugar for free.",C1,6266,944,shopping & prices
2249178,It's pretty overwhelming.,C1,6274,945,emotions
269785,I'm getting my wisdom tooth.,C1,6305,946,
12949630,He had more pressing concerns.,C1,6286,947,
7218886,Have you solved that problem yet?,C1,6298,948,
7378570,Mary could feel her knees shaking.,C1,6295,949,emotions
11642502,"Are you married? ""Yes, but I live separately from my husband.""",C1,6294,950,family & relationships
10110889,My jeans are torn.,C1,6306,951,"possession (my, your, his)"
6689550,Pay together or separately?,C1,6294,952,shopping & prices
2480035,The roof of the church needs repairs.,C1,6292,953,
9735456,It's impossible to predict what might happen.,C1,6283,954,future plans & goals
8089833,Wild animals are not pets.,C1,6280,955,animals
12251852,They paid the toll.,C1,6304,956,
7217903,The map was very old and it was torn here and there.,C1,6306,957,
280893,There was a subtle difference between their views.,C1,6301,958,
11880672,She transformed since the accident.,C1,6309,959,
8013607,Don't eat pig. It's poison.,C1,6282,960,negation
12868631,Where do I adjust the volume?,C1,6320,961,asking for help
12918843,I found shoe prints in the mud.,C1,6287,962,
3755337,I am a widow.,C1,6317,963,
45920,The student has already solved all the problems.,C1,6298,964,
12291689,He realised that he was lying to himself.,C1,6290,965,
1402972,I've often thought that about my personal trainer.,C1,6308,966,
269676,I had the nerve removed from my tooth.,C1,6305,967,
12691513,There are subtle differences.,C1,6301,968,negation
6575106,Sami never wears business suits.,C1,6316,969,
10011476,Yanni went underneath the vehicle.,C1,6311,970,
7127074,How is the heat wave affecting you?,C1,6322,971,
11266249,Your assumption that I love food is correct.,C1,6328,972,likes & dislikes
707505,Which food do you think tastes best?,C1,6302,973,
69828,How do you assess your students?,C1,6327,974,
6958034,She wears glasses.,C1,6316,975,
318730,The couple transformed chemistry into a modern science.,C1,6309,976,
10482651,That's another matter altogether.,C1,6324,977,family & relationships
12925372,They like making their wives happy.,C1,6318,978,
10218343,That is an unbelievable story.,C1,6310,979,
11657601,Why is he avoiding us?,C1,6332,980,
8591816,I'm sure that I've seen this shirt in the warehouse.,C1,6315,981,
10727128,The adult tooth underneath pushed out the loose baby tooth.,C1,6311,982,
6563614,The study may help researchers understand how human brains change as we age.,C1,6337,983,
10888750,At the bottom of the basket there was a letter.,C1,6333,984,
11881820,Try to find a quiet place where you can concentrate on your work.,C1,6345,985,
11748875,Diego had a full beard.,C1,6334,986,negation
3919557,There was no avoiding her.,C1,6332,987,
297570,He assured me of his help.,C1,6329,988,polite requests & manners
3892729,Will you stop answering my questions with a question?,C1,6326,989,
5679618,Humans have big brains.,C1,6337,990,polite requests & manners
70404,Please forgive me for not answering your letter.,C1,6326,991,polite requests & manners
2737401,Would you like another cookie?,C1,6349,992,
48408,The consequence was that she lost her job.,C1,6347,993,
7397836,He has assured me he'll do that.,C1,6329,994,
8127585,My memory card reader displays an error message.,C1,6352,995,
10763944,Could this have been avoided?,C1,6331,996,negation
12149236,I had a beard the last time you saw me.,C1,6334,997,
7242194,Sami doesn't curse.,C1,6351,998,negation
4495826,That assumption is wrong.,C1,6328,999,
10242233,The flame died out.,C1,6357,1000,
8962977,There's a little water in the bucket.,C1,6338,1001,
7438562,They said that they thought I'm charming.,C1,6341,1002,
11693179,Damiano wanted to explore that drain.,C1,6353,1003,
2007666,Let's go get a burger.,C1,6339,1004,at the restaurant
7809949,I went to her graduation ceremony.,C1,6362,1005,
7286611,Sami's favorite blanket was blue.,C1,6336,1006,"colors & shapes,possession (my, your, his)"
60711,Please fill this bucket with water.,C1,6338,1007,polite requests & manners
7439491,They said they thought I'm charming.,C1,6341,1008,
9927096,We did that just for kicks.,C1,6371,1009,
7737283,What fruits are in season now?,C1,6360,1010,"days, months & seasons"
8351019,We think it's the beginning of a new generation of computing.,C1,6344,1011,
3370325,The ink is still wet.,C1,6368,1012,
2503070,"I dropped her a broad hint, but she didn't catch on.",C1,6363,1013,
1898303,My pen has run out of ink.,C1,6368,1014,"possession (my, your, his)"
2689599,Look at the distant horizon!,C1,6364,1015,
3542784,He spoke his mind freely.,C1,6359,1016,
9866551,Forests help provide the air we breathe and play a major role in providing clean water.,C1,6358,1017,plants
7131281,Doing that was harder than I ever imagined.,C1,6366,1018,
2889414,I think it is not the cause but the consequence.,C1,6347,1019,negation
11117709,We're measuring the depth of the river.,C1,6377,1020,
11678307,Alberto grabbed Isabella into his arms.,C1,6361,1021,
317408,She was nicely dressed.,C1,6386,1022,
6630945,Drain the oil.,C1,6353,1023,
39435,Ted is looking forward to going abroad after graduation.,C1,6362,1024,future plans & goals
306788,They hoped to change their outlook and plans.,C1,6392,1025,future plans & goals
12777624,Is destiny real or imagined?,C1,6366,1026,
8950775,The town has one of the biggest ports in the country.,C1,6396,1027,
11382705,Derek bought fruits and vegetables.,C1,6360,1028,shopping & prices
533105,This shop has all kinds of foreign-language magazines.,C1,6375,1029,language learning
10549860,A pet monkey would be a lot of work.,C1,6380,1030,animals
72274,I have just received your letter of the ninth.,C1,6387,1031,
258566,I work for a firm of publishers.,C1,6400,1032,
6061417,I think this little bird fell from the nest.,C1,6384,1033,animals
7070714,Art teachers should expand your creative horizon.,C1,6364,1034,
6263515,Are you miserable doing that?,C1,6378,1035,emotions
6205944,I couldn't give a monkey's.,C1,6380,1036,
13005749,We preferred to stay at home because of the miserable weather.,C1,6378,1037,"days, months & seasons"
10645132,By no means is he petty.,C1,6394,1038,negation
11755267,"To begin with, it saves time.",C1,6411,1039,"days, months & seasons"
4256524,In summer the temperature rises.,C1,6410,1040,"days, months & seasons"
4499029,The momentum was gone.,C1,6379,1041,negation
7117379,I'm not under any obligation to do that.,C1,6390,1042,shopping & prices
10176183,Where did they buy this motorcycle?,C1,6382,1043,shopping & prices
6616515,These shorts don't fit anymore.,C1,6415,1044,
57550,This meat can be preserved long.,C1,6397,1045,
4507112,Rises in temperature create the ideal conditions for catching colds.,C1,6410,1046,"days, months & seasons"
1532073,"Little by little, the bird made his nest.",C1,6384,1047,animals
11891997,What's the most unique accommodation you've stayed in?,C1,6430,1048,
11137885,We see it as a great honour that the findings of our research have been recognised in this way.,C1,6405,1049,
3818093,Why would that scare you?,C1,6413,1050,emotions
11793516,People started using that cemetery again.,C1,6444,1051,
2959447,During whose reign was that church built?,C1,6407,1052,
8205533,He recognised me to be a more experienced driver.,C1,6405,1053,
1532856,There's nothing to be ashamed of.,C1,6437,1054,
10188432,The submission deadline has been extended.,C1,6419,1055,
320367,I'm sorry for the delay in responding.,C1,6408,1056,polite requests & manners
36866,What quantity of paper do you need?,C1,6401,1057,
11422761,Humans don't run on batteries.,C1,6441,1058,negation
10682786,He was rolling a cigarette.,C1,6449,1059,
13270162,Love has the power to heal emotional wounds.,C1,6428,1060,emotions
22750,We cannot speak too highly of his great achievements.,C1,6431,1061,
9969430,We're ambulance drivers.,C1,6435,1062,
10342434,Do not engage in other work before completing your task.,C1,6451,1063,negation
3662962,It was sunny.,C1,6420,1064,
9257912,What if they cheat?,C1,6446,1065,
263431,Don't you think it's wrong to cheat on an examination?,C1,6446,1066,negation
11275449,You know I can't stay mad at you when you make such an adorable face.,C1,6433,1067,emotions
2631808,It'll be sunny.,C1,6420,1068,
43029,"Then the younger brother set off, and the elder remained behind.",C1,6465,1069,
22420,The company is in deficit.,C1,6456,1070,
8865135,I never cut corners.,C1,6454,1071,negation
2218362,You're so adorable.,C1,6433,1072,
11652931,Paul was just smoking his cigarette.,C1,6449,1073,negation
6867258,Sami didn't elaborate on the task.,C1,6464,1074,
237867,The elder brother was living in a village and had grown neither rich nor poor.,C1,6465,1075,
7241649,Sami filmed another video.,C1,6471,1076,emotions
3826521,Maybe I should be ashamed.,C1,6437,1077,
538924,I've tried everything I know to cheer him up.,C1,6447,1078,
12775001,Exploring the universe takes courage.,C1,6468,1079,
6877469,What's your area of expertise?,C1,6467,1080,
10612504,I assure you that I'd do that if I were allowed to.,C1,6438,1081,directions & locations
4015740,Where do the batteries go?,C1,6441,1082,shopping & prices
2917282,"When do the guided tours of the president's house take place, and how much do they cost?",C1,6474,1083,shopping & prices
10317992,The compact edition doesn't cost as much.,C1,6450,1084,
311701,She had escaped detection somehow.,C1,6461,1085,
249023,We encountered many difficulties.,C1,6466,1086,
7063141,"The devices can also complete actions in the home. These include turning lights on and off, and controlling systems for heating and cooling and security.",C1,6453,1087,family & relationships
10022864,My younger sister plays with the doll.,C1,6462,1088,
6810223,Sami insisted.,C1,6483,1089,
3006838,He's independently wealthy.,C1,6481,1090,
2249383,It's worth exploring.,C1,6468,1091,animals
11887059,Don't forget to clean the guinea pig's cage regularly.,C1,6475,1092,
7267405,Sami is going to the grocery store.,C1,6473,1093,
12427827,He donated.,C1,6463,1094,negation
6071794,Don't you want to know who donated the money?,C1,6463,1095,likes & dislikes
1049308,Fried food does not agree with me.,C1,6472,1096,emotions
12496422,I think I'm happier than most people.,C1,6477,1097,
7185622,Sami has filmed a video.,C1,6471,1098,future plans & goals
10784797,Have you finished packing for your trip?,C1,6496,1099,
2833411,"If more people gave blood, the world would be a happier place.",C1,6477,1100,
3596979,It's a matter of priorities.,C1,6503,1101,directions & locations
321295,The land to the northeast was low-lying.,C1,6494,1102,
11770345,She was chosen for her promising leadership qualities.,C1,6509,1103,
5744365,This is more interactive.,C1,6486,1104,
11696147,Flavio works at a grocery store.,C1,6473,1105,
2955223,Did you need a laundry basket?,C1,6488,1106,
7123201,Revenues were lower than we expected.,C1,6514,1107,
7732659,I'm sure there's a rational explanation for this.,C1,6511,1108,
12135140,There was a pile of laundry on the floor.,C1,6488,1109,
2387545,I need the password.,C1,6498,1110,
1991833,She's wearing high heels.,C1,6478,1111,
7140574,Sami rides a bus to work.,C1,6515,1112,
11323171,I hate long plane rides.,C1,6515,1113,likes & dislikes
5822182,This house has solar panels.,C1,6497,1114,
3356318,You don't have to shout.,C1,6519,1115,"polite requests & manners,negation"
47516,He insisted on going to the department store with his mother.,C1,6483,1116,family & relationships
11533236,There's no sign of damage to the hull.,C1,6480,1117,negation
12969734,"With our eyes we see, we look, we observe, and we read.",C1,6495,1118,basic verbs & actions
6552688,We've got a lot more packing to do before leaving.,C1,6496,1119,
616036,The doctor took my pulse.,C1,6507,1120,
10624443,That isn't a snake. It's just a piece of rope.,C1,6517,1121,negation
12386736,I'm the person who will take the last piece of food from the table when everyone is pretending they're full.,C1,6502,1122,
1320261,There are some spectacular things on that site.,C1,6523,1123,
12493270,Let's change the password.,C1,6498,1124,
8216115,How is Tom's last name pronounced?,C1,6504,1125,
16899,You have a regular pulse.,C1,6507,1126,
11325097,He guided the tourists around the city.,C1,6531,1127,
4940139,Please don't shout.,C1,6519,1128,polite requests & manners
2177989,The specified email is already registered.,C1,6522,1129,
6048590,Tom and Mary have different priorities.,C1,6503,1130,
5757904,I'm not switching.,C1,6527,1131,negation
3557495,I don't have enough money to buy the latest smartphone.,C1,6521,1132,negation
8078708,That proves my theory.,C1,6506,1133,
8801594,Yanni has a high tolerance to pain.,C1,6530,1134,
2820819,Pass the rope through the ring and tie it.,C1,6517,1135,
10856756,Are you accomplishing your objectives?,C1,6538,1136,
7492993,Red wine isn't traditionally served with fish.,C1,6532,1137,negation
300485,I think he needs to alter his lifestyle.,C1,6540,1138,
11717640,Technological development enabled scientific development.,C1,6528,1139,
8219032,What are you trying to accomplish?,C1,6538,1140,
11482618,He always treats me nicely.,C1,6534,1141,
13406270,I received a subscription form for new shares.,C1,6526,1142,
1040509,Tom wasn't in the mood to accept Mary's apology.,C1,6541,1143,negation
13210446,"Give me your answer, I beg you.",C1,6544,1144,polite requests & manners
245275,"Unfortunately, the hotel that you suggested was completely booked up.",C1,6546,1145,
6709837,Sami traveled alone.,C1,6533,1146,
7441236,"They aren't disturbing you, are they?",C1,6562,1147,negation
3286993,I've done nothing exceptional.,C1,6571,1148,negation
300187,He belongs to the brass band.,C1,6549,1149,
314424,She treats me as if I were a baby.,C1,6534,1150,
2731640,I was only hired temporarily.,C1,6529,1151,
6577463,Can you buzz me in?,C1,6550,1152,polite requests & manners
3911164,You owe him an apology.,C1,6541,1153,
8782672,Some of them are happy; others are unhappy.,C1,6535,1154,emotions
6346858,Who do you usually go bowling with?,C1,6548,1155,sports
10918921,I beg of you not to do this thing.,C1,6544,1156,polite requests & manners
5650313,It's freezing outside.,C1,6576,1157,
6345296,You looked like you were embarrassed.,C1,6570,1158,emotions
6890653,"Are you good at bowling? ""Yes. I think I'm fairly good at bowling.""",C1,6548,1159,sports
12760220,I'll dip my bread in it.,C1,6561,1160,
9410325,Yanni isn't real good with measurements.,C1,6590,1161,negation
25472,Many plants and crops grow here thanks to the mild climate.,C1,6554,1162,plants
10836115,"No harm, no foul.",C1,6574,1163,
8303739,Plug the oven in and see if it still works.,C1,6602,1164,
12206912,I'm aware of my limitations.,C1,6587,1165,
285146,I'll give him a buzz.,C1,6550,1166,
5265819,"Frankly, I don't like it.",C1,6575,1167,likes & dislikes
766354,I want to visit a medieval village.,C1,6592,1168,future plans & goals
70691,"Judging from what you say, he must be a great writer.",C1,6584,1169,
9179915,Dresses were never her thing.,C1,6565,1170,
7511123,I didn't know that you didn't have a passport.,C1,6604,1171,negation
3406456,Love is stronger than hatred.,C1,6580,1172,
515526,These dresses are too large.,C1,6565,1173,
4270208,"He can't be very wealthy, judging from his salary.",C1,6584,1174,
10326152,We'll have to upgrade our servers.,C1,6617,1175,language learning
2047353,That's an exact measurement.,C1,6589,1176,language learning
10335688,"Written language influences spoken language, and spoken language influences written language.",C1,6582,1177,language learning
8974460,The language we use influences our way of thinking.,C1,6582,1178,
12637306,She proceeds this way on every occasion.,C1,6608,1179,
315304,She grew up to be a slim girl.,C1,6621,1180,
5001040,The passport is clearly fake.,C1,6604,1181,
325451,"If you stack the dishes up by the sink, I'll do them later.",C1,6626,1182,
13010026,He knew the names of all the knights.,C1,6585,1183,animals
6689632,I thought I saw a rabbit on the road.,C1,6609,1184,
11853097,Turn off the lamp. I want to sleep.,C1,6586,1185,
8392708,She's a beautiful and sophisticated woman.,C1,6623,1186,
277084,The subway line is going to be extended out this way.,C1,6630,1187,
6205959,The idea that life similar to our own could exist on other planets is fascinating to me.,C1,6607,1188,
5011425,Are you afraid of rats?,C1,6612,1189,emotions
11748361,Diego put out the fire and went inside his tent.,C1,6635,1190,
12066240,Does every star have planets?,C1,6607,1191,
10551453,She's a professor whose works you could stack up to head height.,C1,6626,1192,
3177995,Do you ever take sleeping pills?,C1,6606,1193,
8392710,She's a sophisticated lady.,C1,6623,1194,
68327,He is a slim child.,C1,6621,1195,
9170076,She travels all around the world.,C1,6638,1196,
9817591,Yanni has a beautiful and supportive wife.,C1,6631,1197,family & relationships
298385,He shook it and looked again.,C1,6618,1198,
10588713,Do you try to find symbols in your night dreams?,C1,6633,1199,
12769368,"We rise with the tide, steady and strong.",C1,6637,1200,
7981977,Sami wanted to withdraw money.,C1,6644,1201,
12919051,I set the tent up near the lake.,C1,6635,1202,
7911990,Read the tablet.,C1,6634,1203,
33892,The helicopter is so useful that someday it may take the place of cars and trains.,C1,6622,1204,
6496395,Tom and Mary said they thought it was time for them to retire.,C1,6613,1205,
8100087,By subway it's more direct; you don't need to transfer.,C1,6630,1206,directions & locations
7197993,Sami is going to try anyways.,C1,6650,1207,
6570573,I'm sometimes lonely on weekends.,C1,6643,1208,emotions
11982589,Robert used to help his father in the shop at weekends.,C1,6643,1209,
12421051,I'm warming up right now.,C1,6641,1210,
11771649,The wind blows very hard at this time of the year.,C1,6658,1211,"days, months & seasons"
285974,"Because of his determination, he was able to tide over the crisis.",C1,6637,1212,
1229372,Have you decided the subject of your thesis?,C1,6636,1213,
6537505,I'm the youngest.,C1,6646,1214,
8566590,He took a step backwards.,C1,6655,1215,
6907452,We'll have to perform a kind of psychological warfare on our consumers if we want them to buy into this.,C1,6640,1216,
326391,This is a condition caused by aging.,C1,6647,1217,
5725628,People are looking for alternatives.,C1,6649,1218,
12946779,He didn't want the pizza anyways.,C1,6650,1219,
10525048,Do we have any paper clips?,C1,6664,1220,
13328398,How to deal with bugs?,C1,6661,1221,
12306822,The son of my elder sister is as old as my youngest brother.,C1,6646,1222,
5211624,I have blonde hair.,C1,6657,1223,
10808108,Be authentic.,C1,6653,1224,
7229370,"Sami bust out, laughing.",C1,6662,1225,
2481235,Would you mind clearing up a few points for me?,C1,6663,1226,
6165212,Her laughter is an authentic expression of the joy of living.,C1,6653,1227,
9670136,A cold wind blows.,C1,6658,1228,
11621704,We have some bugs to fix.,C1,6661,1229,
11703308,Lorenzo didn't ask any questions and continued to comply.,C1,6667,1230,
6325412,Sami's parents divorced shortly after.,C1,6674,1231,
11647101,Lukas has been seeing and experiencing strange things.,C1,6684,1232,
13003442,He's experiencing more difficulties.,C1,6684,1233,
11581197,Matthew crashed into an apple tree.,C1,6670,1234,
2761672,Doesn't that bolt seem loose?,C1,6659,1235,
8456276,I need to by a new collar for my dog.,C1,6665,1236,
10610283,I haven't yet counted.,C1,6669,1237,
11645862,It was creepy down there.,C1,6671,1238,
6040469,What's your favorite flavor?,C1,6687,1239,
8306082,"She held my hands, looked at me very emotionally and told me: ""I'll miss you.""",C1,6682,1240,
12205892,How much money did you donate?,C1,6675,1241,
11693574,Damiano counted his gold.,C1,6669,1242,
7123719,I think that Tom and Mary are divorced.,C1,6674,1243,family & relationships
11748363,It was really quiet in the clearing.,C1,6663,1244,
8527181,"She's ignoring me, isn't she?",C1,6694,1245,
11713200,We had taken on more than we could cope with.,C1,6668,1246,
2255683,The lower floors are very dark.,C1,6688,1247,
2547350,I wasn't ignoring you.,C1,6694,1248,negation
11776091,The houses have several floors.,C1,6688,1249,
2730212,Ignorance has no limits.,C1,6693,1250,
6902325,A lot has happened in the meantime.,C1,6710,1251,
11590413,Matthew looked at all the drawings.,C1,6676,1252,
7476694,They put on their gloves.,C1,6690,1253,
8743430,Mary has a lot of drawings to make.,C1,6676,1254,
324089,"You need a bat, a ball and gloves to play baseball.",C1,6690,1255,sports
4284613,The artificial lake dried up in hot weather.,C1,6677,1256,
7246827,Sami has always bitten his nails.,C1,6711,1257,
2274141,The prices go up after six o'clock.,C1,6716,1258,shopping & prices
279293,The invention of the telephone made it possible to communicate with people far away.,C1,6699,1259,
12445324,"In the meantime, the main problem has not disappeared.",C1,6710,1260,
2217882,You're magnificent.,C1,6708,1261,
11698666,You are very inspiring.,C1,6697,1262,
1365852,"It was already late, but she left nonetheless.",C1,6714,1263,
7732719,I wonder why so many of these nails are bent.,C1,6711,1264,
8478665,He's sketching.,C1,6738,1265,basic verbs & actions
9986629,The book had a shallow plot.,C1,6733,1266,
1119452,"Likewise, it was nice to meet you.",C1,6705,1267,greetings & introductions
2397791,I didn't think that could be your invention.,C1,6699,1268,negation
12206914,I hope Tom is joking.,C1,6703,1269,
51856,A magnificent sight presented itself before us.,C1,6708,1270,
7809692,Alice and Mary are attending physicians at a teaching hospital.,C1,6721,1271,
8320017,They witnessed a terrible accident.,C1,6752,1272,
38272,"Every now and then, I play tennis for recreation.",C1,6729,1273,sports
10952469,The recreation area remains open to the public.,C1,6729,1274,
13049085,I'm questioning my own ideas.,C1,6728,1275,
10726586,It is now almost one o'clock.,C1,6716,1276,telling time
12340459,Have you guys found a buyer yet?,C1,6766,1277,
12948833,He built a fire before sunset.,C1,6745,1278,basic verbs & actions
9539912,There are strings attached.,C1,6744,1279,
11487340,Donald resigned to focus more on his studies.,C1,6731,1280,language learning
11863587,It's a very tough nut!,C1,6715,1281,
10666076,"In spite of everything, I managed to be a good mother.",C1,6741,1282,
7146390,Sami was yelling.,C1,6754,1283,basic verbs & actions
11907040,Am I yelling at you?,C1,6754,1284,basic verbs & actions
9771288,Yanni planted a fig tree in his yard.,C1,6724,1285,plants
619056,Don't forget to put the cap back on the soda bottle so it doesn't go flat.,C1,6740,1286,
26773,We played golf in spite of the rain.,C1,6741,1287,sports
8858024,This here is my father's workplace.,C1,6753,1288,"possession (my, your, his)"
3150419,Do you have a buyer for these?,C1,6766,1289,
54626,Never have I seen such a beautiful sunset.,C1,6745,1290,
7508414,It smells like somebody has been smoking in here.,C1,6739,1291,
12767839,Self-improvement strengthens the soul.,C1,6743,1292,
2821416,"This smells very, very good.",C1,6739,1293,
2112772,Light has the ability to transform a space into a place.,C1,6751,1294,
3672961,Do you believe in aliens?,C1,6757,1295,
2378591,You never cease to surprise me.,C1,6769,1296,
5986853,Mary made a cloth doll.,C1,6772,1297,
6369583,"The essence of mathematics is not to make simple things complicated, but to make complicated things simple.",C1,6784,1298,
12905245,She doesn't have to hold the ladder for me.,C1,6804,1299,negation
11231597,The creature's body was mostly covered in fur.,C1,6789,1300,animals
8416117,I never eat junk food.,C1,6800,1301,negation
1121409,The tools are in the container.,C1,6775,1302,
12079944,The cat's fur was as dark as the midnight sky.,C1,6789,1303,"animals,possession (my, your, his)"
6353574,This cloth isn't very good.,C1,6772,1304,
7407091,They crushed the box with their feet.,C1,6777,1305,
9611441,Being modest is a good thing.,C1,6811,1306,
10768576,They differ.,C1,6779,1307,
8229124,The flames shoot high.,C1,6787,1308,basic verbs & actions
1092341,Tom was surprised to find Mary sitting all alone in the chapel.,C1,6771,1309,emotions
8855669,The loss of the harvest made the farmer sad.,C1,6792,1310,emotions
7383512,She considers herself lucky.,C1,6774,1311,emotions
8476186,He's modest.,C1,6811,1312,emotions
2941410,This is not a rock. It's a mineral.,C1,6809,1313,negation
316121,She was eager to feed the birds.,C1,6781,1314,"basic verbs & actions,animals"
12571809,They reject my advice.,C1,6829,1315,likes & dislikes
9754928,Many people seemed eager to join.,C1,6781,1316,
6314692,Sami grew up here on the ranch.,C1,6826,1317,
6976418,"Suddenly, my back seized up.",C1,6833,1318,
7822980,The new school semester has started.,C1,6834,1319,
11098374,We came to a fork in the road.,C1,6788,1320,
10990080,Fall is the time of harvest.,C1,6792,1321,"days, months & seasons"
11839571,Could you tell me what this paragraph means?,C1,6817,1322,"polite requests & manners,asking for help"
10982387,The ladder on the fire truck was not long enough.,C1,6804,1323,negation
6976645,"Life is really simple, but we insist on making it complicated.",C1,6798,1324,
7733544,I get a lot of junk mail.,C1,6800,1325,
11772166,Gustavo walked to the ranch in the dark.,C1,6826,1326,
328623,The grammar section includes the passive voice of the present perfect.,C1,6818,1327,language learning
3442313,You should wait in the lobby.,C1,6806,1328,
1933615,I appreciate the sentiment.,C1,6835,1329,
11584271,Watch you don't trip on that tin of paint.,C1,6847,1330,
7399481,He told me he didn't eat pork.,C1,6822,1331,negation
2940561,I promise you that I'll never abandon you.,C1,6856,1332,future plans & goals
9494156,Your socks are on inside out.,C1,6838,1333,"possession (my, your, his)"
634991,He decided to abandon law for art.,C1,6856,1334,
1468130,"Soon, learning a language became as easy as taking a little pill.",C1,6821,1335,language learning
7287323,Sami has a badge on his shirt.,C1,6870,1336,
4021869,It makes the teaching profession varied and fun.,C1,6854,1337,
277138,The earth travels in an orbit around the sun.,C1,6816,1338,
10054976,How many pairs of socks did you pack?,C1,6838,1339,numbers & counting
12989097,He showed uncertainty to me.,C1,6852,1340,emotions
2136671,The boy is playing with his tin soldiers.,C1,6847,1341,
10051335,Are those buses new?,C1,6877,1342,
267955,His mother's letters were an anchor to the boy.,C1,6862,1343,
4497386,What kind of stuff do you keep in the trunk of your car?,C1,6851,1344,
5725642,Let's see if we can accommodate you.,C1,6857,1345,polite requests & manners
8981059,Where's your badge?,C1,6870,1346,"possession (my, your, his)"
842911,The ship dropped anchor in the harbor.,C1,6862,1347,
11101555,I work in a company that sells tires.,C1,6848,1348,
3259354,He arrived with a trunk full of books.,C1,6851,1349,
5126529,He lives in a completely altered reality.,C1,6861,1350,
1210016,Says the legend that there are diamonds in the region.,C1,6889,1351,
11439390,He did that deliberately.,C1,6888,1352,
6606508,The consultation is free.,C1,6885,1353,
7899743,Dignity can't be bought.,C1,6892,1354,
8115454,Esther's hotel room came with a continental breakfast.,C1,6886,1355,
12463839,"The greater the complexity of a system, the greater the risk of error.",C1,6883,1356,
7830339,I am sorry for disappointing you.,C1,6894,1357,emotions
5129914,Tom's explanation was very confusing.,C1,6884,1358,emotions
11743700,Carlos's birthday party had a bounce house.,C1,6873,1359,
18431,The bank accommodated the company with a loan.,C1,6857,1360,
10959589,Come. Let's get you cleaned up.,C1,6882,1361,polite requests & manners
10795464,Tom has to repair some broken chairs.,C1,6881,1362,
297033,He shows great enthusiasm for his work.,C1,6899,1363,likes & dislikes
46942,"The dictionary is useful and, what is more, not expensive.",C1,6891,1364,
8998685,How many chairs are in this room?,C1,6881,1365,numbers & counting
11691237,Damiano cleaned the place.,C1,6882,1366,basic verbs & actions
2669403,I am looking forward to hearing from you at your earliest convenience.,C1,6887,1367,
10722738,We need to make those decisions very deliberately.,C1,6888,1368,
243501,We went into the woods in search of insects.,C1,6924,1369,
4631944,"To add a sentence to your list of favorites, click on the white heart icon.",C1,6903,1370,
1723960,The result was disappointing.,C1,6894,1371,emotions
301222,He has great enthusiasm for golf.,C1,6899,1372,"likes & dislikes,sports"
11116364,I live in my newly restored mansion.,C1,6933,1373,"possession (my, your, his)"
1545434,The fuel gauge is broken.,C1,6912,1374,
12768848,We walk with silent dignity.,C1,6892,1375,
9793756,Yanni married his painting instructor.,C1,6925,1376,family & relationships
9699381,Yanni is done milking his goat.,C1,6913,1377,animals
11736384,The water was deep enough for diving.,C1,6895,1378,
11898200,The goat followed its owner.,C1,6913,1379,animals
9280840,The conversation was flowing and everyone was having fun.,C1,6907,1380,emotions
1629150,Is your brother a ski instructor?,C1,6925,1381,family & relationships
2333078,The milk is in the fridge.,C1,6909,1382,
52283,A school bus ferries students between the station and the campus.,C1,6904,1383,in the classroom
8270032,Take it just as a piece of advice. I'm not ordering you to do anything.,C1,6943,1384,polite requests & manners
12898350,The information is flowing through thick and fast right now.,C1,6907,1385,
9956532,Making excellent products is only part of the equation.,C1,6901,1386,
10573679,I was questioned by a police officer.,C1,6954,1387,
2117622,"Soccer is a sport in which players can't touch the ball with their arms, except for the keeper, who can use his whole body to defend the goal.",C1,6929,1388,sports
5418143,She's a better liar than I thought.,C1,6931,1389,
11063872,What's in your fridge?,C1,6909,1390,"possession (my, your, his)"
